0.568867668,67,0,0.585326134,23333
0.909003988,45,6,0.659060876,11350
0.9999999,36,0,0.031488395,6160
0.9999999,49,0,0.378006873,3200
0.9999999,75,0,0.664537628,3600
0.900049975,31,0,0.298814455,7000
0.96100325,49,2,0.773226042,4100
0.9999999,47,0,0.730741541,4166
0.136050119,77,2,0.343635531,8735
0.748634386,30,3,0.200933631,4926
0.9999999,42,0,0.016558675,8333
0.451967027,45,0,0.18006993,4575
0.700310832,27,1,0.241517694,2740
0.9999999,32,98,0,1800
0.9999999,36,2,0.409015578,3016
0.240376763,68,0,0.342531494,5000
0.165551165,82,0,0.009149543,6666
0.562254343,37,0,0.509432704,15000
0.956841035,47,0,0.135920019,4200
0,42,0,0.93394823,3360
0.035448228,65,0,0.061141805,2714
0.127294588,71,0,0.271513632,15954
0.182277319,34,0,0.06657042,6233
0.882154469,66,1,0.302232589,3000
0.703167083,55,0,0.174802291,11000
0.9999999,49,0,0,16200
0.841117655,48,1,0.59924812,2659
0.048878042,35,2,0.097580484,5000
0.9999999,36,0,0.078653558,6000
0.974266514,40,3,0.13130352,8407
0.104007558,80,0,0.205539359,6173
0.717147119,59,0,0.411564626,4409
0.521604751,36,1,0.571828833,3925
0.0600287,38,0,0.775215297,6850
0.085459622,60,0,0.245808495,10735
0.13556024,42,0,0.385816018,10250
0.740518962,66,0,0.001195522,9200
0.068386323,30,1,0.002424242,4124
0.031984273,35,0,0.865927419,6943
0.00836498,79,0,0.004461538,6499
0.940211958,46,3,0.265036148,6500
0.016455257,41,0,0.137012913,8750
0.042559894,73,1,0.102371203,10500
0.999917266,42,0,0.408896144,4900
0.9999999,30,1,0.155211197,4000
0.9999999,78,0,0.968331303,2462
0.044228868,65,0,0.045746388,1245
0.698269993,44,0,0.837454398,4933
0.845617444,62,2,0.432971337,5616
0.06188717,63,0,0.215525348,11696
0.72869415,29,0,0.025071555,27600
0.002533309,80,0,0.002961866,2700
0,39,2,0.047596383,2100
0.021021931,39,0,0.450059988,6667
0,61,0,0,2500
0.9999999,28,98,0,2400
0.011075825,87,0,0.007778318,2056
0.121926334,25,0,0.731210191,784
0.9999999,38,0,0.110065535,5950
0.9999999,31,1,0.149875104,1200
3.36E-05,52,0,0,3700
0.018299028,67,0,0.32621559,3886
0.9999999,40,0,0.153846154,3600
0.9999999,50,0,0.458177278,800
0.375546761,27,0,0.024929445,2125
0.121239354,62,0,0.49677256,7900
0.157340102,69,0,0.19460881,12167
0.653056973,53,0,0.06841612,3200
0.827592968,51,0,0.322573703,9293
0.9999999,38,0,0.668779715,1892
0.504885435,51,1,0.247220917,6386
0.951578252,34,1,0.435854715,3000
0.62766349,72,0,0.305995148,8656
0.657526045,32,3,0.19842338,5200
0,59,0,0.223497824,10800
3.37E-05,37,0,0.229544613,2700
0.980868025,42,5,0.415362898,8500
0.252638596,51,1,0.038422987,2992
0.9999999,56,0,0.421491914,3833
0.9999999,50,0,0.690140845,2768
0.9999999,26,1,0.037495313,2666
0.041305645,80,0,0.071219812,6500
0.9999999,29,0,0.158075601,3200
0.035269951,41,0,0.210996073,2800
0.975219546,47,0,0.151248681,5685
0.957035854,49,2,0.305136795,7163
0.9999999,35,0,0.065366829,8000
0.931030296,37,2,0.199019207,7340
0.031828305,62,0,0.376435045,3309
0.063926941,57,0,0.013496626,4000
0.007679693,59,0,0.208631895,6000
0.9999999,30,0,0,4000
0.293748933,51,2,0.042971075,8400
0.495796832,47,0,0.034503039,5100
0.029312634,56,0,0.254810883,10548
0.9999999,61,0,0.050619278,3713
0.170781347,36,2,0.150257498,3300
0.567829174,82,0,0.47631397,5783
0.164902925,40,0,0.329387003,3800
0.811583302,54,2,0.262707599,1986
0.142766919,79,0,0.586876382,4068
0.049105389,68,0,0.161399041,13351
0.904260915,42,1,0.140062435,4804
0.413524239,48,0,0.194927632,22592
0.942814444,49,0,0.588039234,10500
0.918729168,52,1,0.454317269,3983
0.250764095,47,0,0.496467088,5377
0.049042639,55,0,0.398354474,5833
0.096733575,24,0,0.049977283,2200
0.9999999,31,0,0.019423022,3500
0.026362837,65,0,0.122311631,6834
0.982252218,59,2,0.67844052,3000
0.866413359,46,0,0.321092564,6589
0.362683438,32,0,0.013410729,4995
0.043924299,71,0,0.178601166,2401
0.12976828,51,0,0.1005996,1500
0.987202559,67,3,0.651219512,2869
0.199977921,44,0,0.934162556,4662
0.179378255,39,0,0.250099987,7500
0.351926023,38,1,0.861291097,4166
0.137069297,68,0,0.495915132,8200
0.550225539,44,0,0.391798213,11972
0,47,0,0.390698772,4235
0.068417014,65,0,0.14848144,8000
0.875555794,56,0,0.675148362,12300
0.002919495,42,4,0.238268695,9333
0.001582631,97,0,0.001998668,1500
0.80148529,33,1,0.273225917,2916
0.240006909,52,1,0.551741376,6000
0.255045513,64,0,0.405059494,10000
0.318523033,50,1,0.582105263,2849
0.033368912,59,0,0.088735731,4642
0.104589541,63,0,0.225939776,5080
0.212627108,40,1,0.919189114,3600
0.980066445,37,5,0.066593886,5495
0.018107966,31,0,0.178912352,6913
0.891317926,57,0,0.013821899,13890
0.154622556,62,0,0.329995075,6090
0.167131305,45,0,0.715497043,8962
0.9999999,32,0,0.396349768,3670
0.141656829,55,0,0.729919327,2850
0.982232725,35,0,0.799282235,3900
0.021119155,61,0,0.498626572,6916
0.112559113,52,0,0.371942778,6500
0.574031553,44,1,0.222519455,4111
0.777181349,36,0,0.213361562,4250
0.910952348,41,3,0.77316152,4500
0.165142526,54,0,0.515757479,6250
0.98920072,55,0,0.822496263,2675
0.378316667,36,0,0.3956123,11121
0.200581252,59,0,0.114801677,3100
0.9999999,45,0,0.436640733,9382
0.256316525,25,0,0.038167939,1833
0.917880482,52,5,0.538576904,6000
0.476014971,48,0,0.695092355,14833
0.143015736,47,0,0.291539121,8166
0.555592216,32,0,0.294510386,10783
0.004826585,83,0,0.005597761,2500
0.164609267,41,1,0.320824979,3490
0.229581308,45,0,0.535189179,5100
0.585758869,28,0,0.455012159,3700
0.891621676,48,0,0.429708779,4772
0.820830831,44,0,0.61610467,9400
0.9999999,29,0,0.086340206,4655
0.006374841,50,0,0.284671533,5068
0,30,0,0.000315756,3166
0.19903398,70,0,0.281309891,12000
0.9999999,34,3,0.308774528,2700
0,29,0,0.120747745,9200
0.641476446,39,1,0.623857956,5800
0.786485406,44,0,0.291709578,3883
0.9999999,22,0,0.234853217,1600
0.196525864,48,0,0.207845918,8462
0.482462819,58,1,0.554579035,7850
0.674689872,53,1,0.404997177,7083
0.964561473,35,4,0.305839582,4400
0.724183877,26,1,0.065060611,6516
0.007031554,29,0,0.250363901,6182
0.505892271,43,0,0.522134878,4833
0.271216861,49,0,0.516453382,6563
0.9999999,30,1,0.284069098,3125
0.051958695,37,0,0.487889273,2600
0.227438141,59,0,0.57252133,3398
0.26204215,57,1,0.385427666,10416
0.259803584,43,0,0.675510204,12249
0.136351304,53,0,0.674437968,1200
0.588570853,41,0,0.604577743,3800
0.139788827,53,0,0.463540738,5608
0.00242967,58,0,0.279786702,6000
0.170755753,36,0,0.070385476,7600
0.02417235,33,0,0.095994226,5541
0.002112577,36,0,0.000666223,1500
0.27485648,39,1,0.338324107,15895
0.098451697,50,0,0.192002352,3400
0.233600071,48,2,0.260111531,15600
0.982003599,48,0,0.046416167,3166
0.679516024,85,0,0.141182555,5800
0.855532652,33,1,0.301674581,4000
0.741049126,28,1,0.020228216,1927
0.9999999,28,2,0.270331667,2200
0.093598023,62,0,0.226219025,5003
0.29304818,44,0,0.653266332,3581
0.582100137,46,0,0.564176084,5928
0.574322369,32,0,0.460269865,2000
0.435672934,55,1,0.322100789,6587
0.073133209,63,0,0.113777245,5000
0.00555487,52,0,0.082399273,3300
0.246245353,38,0,0.251991876,6400
0.072690414,58,0,0.099531482,8750
0.984942948,48,0,0.407869482,2083
0.9999999,61,1,0.467365028,1240
0,43,1,0.022837236,10333
0.9999999,48,0,0.166604961,2700
0.9999999,23,0,0.081836327,500
0.998901099,27,1,0.272680677,1950
0.165041515,58,0,0.311875152,4100
0,63,1,0.409510709,15266
0.519777932,61,2,0.665866742,7083
0.330072818,25,0,0.132289237,3000
0.057884232,40,0,0.293416108,6120
0.011372179,70,0,0.185427574,4583
0.257380114,60,1,0.408383003,5200
0.230393952,50,3,0.765948458,7100
0.927395785,28,0,0.111377724,5000
0.475504899,53,0,0.50855615,1869
0.806195819,53,0,0.53021148,8605
0,30,1,0.988754686,2400
0,66,0,0.561996161,5209
0.9999999,30,0,0,2900
0.157996375,60,0,0.390201225,8000
0.140664049,42,0,0.329747774,2695
0.050083948,49,0,0.465576005,4400
0.9999999,36,0,0,2708
0.470881046,39,0,0.22070798,35000
0.356440593,38,1,0.346776973,2900
0.9999999,44,2,0.500166611,3000
0.573024314,56,7,0.394758228,4921
0.769498886,34,0,0.083247385,6786
0.13334023,49,0,0.296425894,4000
0.525056449,61,2,0.244397388,5666
0.116493656,24,1,0.093541715,4350
0.1844013,42,0,0.45392065,3200
0.930232558,45,0,0.029328445,6000
0.01379954,75,0,0.274545091,5000
0.991144122,49,1,0.455295392,12000
0.9999999,45,2,0.320275776,3190
0.617025827,26,0,0.160912815,3417
0.041628331,66,0,0.011712612,7000
0.610310179,62,0,0.237689745,2700
0.002964233,101,2,0.001386963,2883
0.982131461,37,0,0.326033137,5250
0.83908777,45,0,0.868666212,4400
0.9999999,45,0,0.016935319,4900
0.9999999,58,0,0.472150814,3500
0.042269074,80,0,0.012975963,4700
0.142969056,44,0,0.292756656,8600
0,71,1,0.277755734,12600
0.902190596,32,0,0.484522207,5200
0.450523697,50,0,0.230292294,5644
0.189792289,44,0,0.057346454,2946
0.000714265,91,1,0,4200
0.398000244,59,0,0.021106421,4500
0.9999999,41,4,0.515566981,3500
0.521801393,44,0,0.11936008,8000
0.26094781,48,0,0.36502508,13157
0.217239138,37,0,0.360808709,4500
0.400666389,30,1,0.197243988,3700
0.36977058,48,0,0.190155739,5200
0.942867953,44,1,0.459621597,6500
0.102928759,77,0,0.182608696,4139
0.534194393,31,0,0.674093116,3500
0.391733982,30,1,0.212210251,6125
0.769956252,57,0,0.890054973,2000
0.644174945,28,0,0.117248062,5159
0.9999999,41,0,0.233277791,4200
0.013742761,43,0,0.002799627,7500
0.281303377,23,1,0.165889407,1500
0.9999999,39,0,0.230769231,1000
0.28771783,61,0,0.417910448,2679
0.460362805,60,2,0.31667508,5942
0.924601885,43,1,0.367097806,6880
0.00748412,64,0,0.325742849,3600
0.442189264,39,0,0.34108766,6490
0.110994158,85,0,0.026076159,2415
0.387700439,62,1,0.501933076,7500
0.164267229,52,1,0.342965703,10000
0.874251497,30,0,0.150837989,3400
0.128271762,48,0,0.189228329,14500
0.92371926,50,5,0.168107469,16078
0.9999999,58,0,0,44514
0.106439714,33,0,0.348957165,4458
0,46,0,0.277835372,4822
0.9999999,39,0,0.082791721,10000
0.101265823,36,0,0.227738377,2537
0,29,1,0.112221717,2200
0,54,1,0.475725816,8300
0.9999999,50,0,0.135244179,11896
0,30,1,0.071758191,4333
0.043635826,55,6,0.041263622,8166
0.481629621,28,1,0.086840602,5250
0.042164324,36,2,0.394921016,5000
0.682030814,78,5,0.640671866,5000
0.839109262,45,1,0.611049107,3583
0.999578415,23,2,0.214450423,1300
0.9999999,44,0,0.405885619,1800
0.99363752,36,0,0.512851897,2450
0.007363246,75,0,0.002999,3000
0.9999999,37,98,0,6000
0.454670803,30,0,0.052378664,2080
0.500518974,64,0,0.10965479,5416
0.9999999,47,0,0.326684505,4110
0.930003955,36,0,0.849439564,3300
0.113351625,46,0,0.124799143,5600
0.9999999,43,0,0.108018386,3915
0.123274383,36,0,0.070560096,5016
0.9999999,62,0,0,5480
0.412765669,70,0,0.279329609,3400
0.9999999,45,1,0.416738075,3500
0.273151233,29,0,0.302246715,2358
0.00423517,54,0,0.405266284,5050
0.9999999,51,4,0.363837068,9058
0.9999999,35,0,0.822435513,5000
0.9999999,48,1,0.288311216,5500
0.656671013,67,3,0.242606907,14100
0.015044774,75,0,0.005330964,4501
0.011605092,60,0,0.325530035,13583
0.637884553,44,0,0.9073535,7900
0,68,0,0.433638444,873
0.11991086,41,0,0.075113991,8333
0.774500907,48,0,0.39514152,8973
0.495966375,60,2,0.329833508,6666
0.547230456,48,0,0.520895821,5000
0.906679794,37,0,0.454253914,5300
0.029612948,62,0,0.61993298,9250
0.202192971,34,3,0.498984678,5416
0.356971311,44,0,0.466152528,3500
0.872221703,55,2,0.42193087,7550
0.01004829,40,0,0.123839452,7000
0.204149974,77,0,0.259399445,3962
0.043118998,49,1,0.267850251,5181
0.231713608,55,0,0.397768439,6900
0,57,0,0.036239275,16666
0.173066431,45,0,0.382702162,8000
0.846418883,58,3,0.392260774,10000
0.767510197,46,0,0.410051107,5869
0.9999999,38,0,0.392312386,1638
0.9999999,49,1,0.034975279,5460
0.028907777,41,0,0.768520892,3900
0.03159684,61,0,0.732422526,3000
0.408686957,38,1,0.603540773,5591
0.173452306,49,0,0.234821519,9832
0.70643119,28,2,0.232255915,3000
0,43,0,0.338886245,2100
0.036947601,64,0,0.717440213,12000
0.905475145,46,0,0.790463169,5850
0.917870722,44,0,0.316667424,22000
0.56725862,49,0,0.451016186,8216
0.9999999,39,3,0.20783848,1683
0.234679009,63,0,0.326837574,21141
0.020939294,61,0,0.003858166,5442
0.008089982,60,0,0.104223944,4000
0.42108178,51,0,0.194532338,7900
0.9999999,54,2,0,2900
0.207642513,62,0,0.191280872,10000
0.036497972,48,0,0.199963643,5500
0.325548857,49,0,0.480425979,6666
0.066750175,58,0,0.335170207,11250
0.1319297,57,0,0.21756487,5510
0.437312537,26,1,0.259884496,2250
0.018164574,58,0,0.005580098,4300
0.9999999,56,0,0.326955768,30000
0.21198522,71,0,0.360968452,8177
0.263669155,43,0,0.356127679,8583
0.126673292,64,0,0.199165972,5994
0,64,0,0.512523896,20400
0.9999999,43,2,0.058418761,7120
0.9999999,40,0,0.051987003,4000
0.9999999,28,0,0.002396645,1668
0.9999999,49,0,0.023731751,15000
0.082452047,57,2,0.453056561,5250
0.034677359,73,0,0.005465938,7500
0.008449578,41,0,0.166574125,1800
0.251186532,53,0,0.121967605,13396
0.261081467,39,0,0.638855494,4158
0.006744314,44,0,0.269512013,6700
0.866593617,30,1,0.543848309,4640
0.9999999,47,98,0,600
0.285942811,41,0,0.095048789,2766
0.019947813,51,0,0.531446855,10000
0.465295572,57,0,0.604120793,12715
0.890149512,50,2,0.994212049,3800
0.036706571,48,0,0.955213436,1428
0.441122221,24,0,0.131464031,4350
0.722846442,51,4,0.083195021,14459
0.9999999,21,0,0,2600
0.9999999,37,0,0,2040
0.74405119,40,0,0.241253975,2200
0.583052397,46,0,0.410131082,4500
0.008733188,74,0,0.17708286,22000
0.970008569,38,2,0.577553957,3474
0.71870677,46,0,0.45896861,4459
0.619735915,50,1,0.107420387,13125
0.783471333,35,0,0.25379979,7631
0.004219461,37,0,0.126584211,6548
0.838782305,65,0,0.506519478,12500
0.9999999,40,0,0.154759022,4128
0.517245072,57,0,0.542076378,8745
0.778443114,21,0,0.010989011,1000
0.52505311,47,3,0.723055389,5000
0.955383167,28,0,0.201170446,4100
0.020895718,73,1,0.157824156,11930
0.188382796,44,0,0.012495537,2800
0.218468755,56,0,0.223092684,8296
0,47,0,0.21698254,6700
0.333121969,57,0,0.641231417,7600
0.978315875,44,3,0.469540769,6401
0.03184678,80,0,0.008536279,7965
0.23010685,26,0,0.096619132,6240
0,77,0,0.000179996,16666
0.922967037,47,0,0.216008209,11693
0.6762856,52,2,0.720260374,6144
0.9999999,59,0,0.453566622,5200
0,62,0,0.196223621,2700
0.910738771,51,3,0.447592068,6000
0.522938004,41,0,0.375344414,11250
0.998003992,41,0,0.020523498,3361
0.054274558,48,0,0.220824463,10333
0.9999999,40,1,0.02349979,2382
0.123920093,48,0,0.682233199,6680
0.168080338,48,0,0.351945854,6500
0.22365337,64,0,0.161704312,1947
0.104029991,36,0,0.213367609,3500
0.752113444,47,2,0.533915379,4466
0.904419116,42,0,0.145175439,2279
0.001891263,46,0,0.282093405,4260
0.387382971,47,0,0.425952926,4800
0.455464079,61,2,0.254499609,11500
0.217942829,55,1,0.30995157,6400
0.009246513,65,1,0.215291107,6251
0.915343915,24,0,0.304678129,2500
0.555238695,53,2,0.363873254,9593
0.784729474,57,0,0.129941001,70000
0.020070782,50,0,0.187762448,5000
0.517050885,63,0,0.776973457,2900
0.459792504,71,0,0.417833196,8500
0.9999999,35,2,0.362155689,4174
0.022541635,54,0,0.235802272,6250
0.44725407,72,0,0.281457465,6476
0.051551729,42,0,0.283268374,7183
0.393800282,38,0,0.613969608,3750
0.865266447,33,0,0.369462419,8035
0.9999999,33,0,0.107400131,1526
0.9999999,44,0,0.019223376,2600
0.524500907,36,2,0.18957724,3760
0.11099445,68,0,0.010524637,6270
0.9999999,56,0,0.007001167,2570
0.9999999,50,0,0.513381995,8219
0.092017992,50,0,0.307866761,7054
0.596131881,50,1,0.385910676,30405
0.810631229,25,0,0.318068276,1200
0.078084743,74,0,0.015164139,6000
0.937354215,43,1,0.380330579,6049
0.421942327,44,1,0.369968717,4794
0.9999999,23,0,0.007308161,820
0.9999999,51,0,0.152831652,3866
0.465116279,47,5,0.245709502,7166
0.18482529,66,0,0.546700943,3500
0.875078076,25,1,0.5933897,1300
0.355400287,52,0,0.339041875,17575
0.9999999,30,0,0.185120094,1706
0.541546949,73,2,0.635726011,6700
0,41,0,0.339584767,17435
0.9999999,39,1,0.20853565,3912
0.770871521,31,2,0.151744057,4500
0.960582691,25,1,0.273726274,1000
0.730882974,63,0,0.656276015,10810
0.017816145,62,0,0.459344402,4697
0.544887106,34,0,0.780870807,1400
0.055612084,70,0,0.003048583,15416
0.2626427,65,0,0.021668324,29166
0.367794503,66,3,0.661874392,9250
0.044177962,31,0,0.33847981,5893
0.191577578,29,0,0.521976909,4936
0.334235166,42,0,0.367726455,5000
0.252696236,36,1,0.431142214,4000
0.407282256,41,5,0.553357161,7833
0.072951782,68,0,0.086286138,6744
0.175607873,49,1,0.300631881,15350
0.325118317,49,1,0.044762201,6433
0.14682401,56,0,0.724546464,2700
0.9999999,66,0,0.182583647,4512
0.509349065,31,0,0.849630074,5000
0.939301902,41,3,0.169261534,7000
0.099224293,48,0,0.709657608,6512
0.9999999,29,0,0.139772046,5000
0.02820293,49,0,0.553625838,6563
0.012459622,22,0,0.002150538,929
0.939217405,43,4,0.819740037,7000
0.861569215,40,0,0.200879472,5002
0.781885397,44,1,0.608878224,5000
0.958279009,72,0,0.333541537,1600
0.9999999,55,4,0.321320017,6908
0.030212528,58,0,0.277978339,3600
0.203434903,28,4,0.448946947,3750
0.9999999,56,1,0.176040495,5333
0.047002588,59,0,0.452591235,6000
0.9999999,34,0,0.106323053,7100
0.9999999,25,0,0.035909446,1280
0.43042149,55,0,0.668178119,8600
0.939553726,58,0,0.440329218,1700
0.9999999,54,0,0.122244944,4400
0.131995286,49,0,0.453646898,5867
0.906685863,49,5,0.943097576,4990
0.809960005,61,0,0.381374089,7000
0.463492009,82,0,0.19462443,4166
0,57,0,0.472512494,2200
0.414675479,54,1,0.629438347,3097
0.562983915,59,0,0.274787535,6000
0.228602456,53,0,0.285742851,5000
0.994575045,46,4,0.532481954,1800
0.229267145,35,0,0.545884108,4020
0.08837454,78,0,0.009057971,551
0.431032943,49,2,0.45046344,4854
0.9999999,71,1,0.313816494,2800
0.034029343,55,0,0.172268401,8300
0.150271108,36,0,0.504021008,6092
0.903413822,59,1,0.031408308,986
0.643689165,54,0,0.572815534,1750
0.591321334,42,1,0.389230319,6833
0.933489244,51,0,0.97957871,6218
0.528089888,53,3,0.4343829,4350
0.094565311,56,0,0.471280969,9000
0.9999999,51,1,0.11059044,3200
0.334614352,55,0,0.970068027,6614
0.71257485,54,2,0.269716088,8241
0.982024829,56,3,0.257929255,9300
0.567732116,44,0,0.182130584,8438
0.99020098,36,0,0.042422511,7000
0.05964996,69,0,0.210973725,3881
0.9999999,45,1,0.095800988,5667
0.472876451,64,0,0.07694859,15074
0,28,0,0.357238307,2244
0.205253872,55,1,0.255372314,2000
0.385790482,52,0,0.749711649,2600
0.9999999,31,1,0.294856601,4218
0.9999999,43,0,0.442755826,2960
0.014199562,60,0,0.311743253,6854
0.838301114,41,1,0.470856669,4820
0.601171345,50,0,0.269117487,9166
0.774392277,58,0,0.194779317,10036
0.069450152,70,1,0.43294957,12333
0.05653972,84,0,0.577059121,1978
0.935477364,42,0,0.833917309,5707
0.021532616,56,0,0.400742645,3500
0.903494176,34,1,0.176810001,7278
0.158962836,49,0,0.421918461,12582
0.078434773,42,0,0.250249917,3000
0.154087582,50,3,0.376623377,6621
0.9999999,63,0,0.544984933,4645
0.001451579,29,0,0.018196361,5000
0.841229792,41,0,0.487147335,4784
0.074192581,32,0,0.891223314,2950
0.015720839,87,0,0.002464403,3651
0.40781316,48,0,0.901781834,2300
0.996379934,41,0,0.291991005,5780
0.964143426,44,1,0.183980484,4918
0.912653718,30,1,0.554893194,2012
0.9999999,32,0,0.198821218,2544
0.9999999,41,0,0.025151226,3140
0,33,0,0.549556036,4166
0.245410081,71,0,0.285011802,5083
0.016509914,54,0,0.361546982,10833
0.255598149,63,0,0.310210582,5650
0.276827003,48,1,0.572063428,9900
0.20768101,59,0,0.196771714,6504
0.069174204,49,1,0.521504651,7416
0.9999999,48,0,0,6250
0.008385976,60,0,0.301374755,5600
0.280425345,41,0,0.115626202,7800
0.060492527,40,0,0.108457159,7200
0.592189461,57,0,0.482438918,9167
0.539551166,49,1,0.354434072,10283
0.523253584,58,0,0.591254066,5533
0.9999999,57,1,0.903609639,10000
0.807172946,55,5,0.332384699,11946
0.9999999,58,0,0.610111592,4390
0.884235085,53,0,0.067023374,3550
0.013908775,86,0,0.09255506,7400
0.265934412,52,0,0.606469689,3925
